#{"t_start": 1752083390.4125154, "env_id": "None"}
r,l,t
1.059571,10,237.484348
1.393182,10,237.500172
1.379623,10,237.500172
1.100823,10,237.500172
1.712255,10,237.516023
1.057132,10,237.52595
1.210951,10,237.52595
0.935142,10,237.53214
1.087428,10,237.53214
1.194999,10,237.547986
1.753633,10,237.547986
1.1905,10,237.547986
1.229064,10,239.362677
1.08925,10,239.37518
1.088298,10,239.379481
1.144104,10,239.39074
1.011768,10,239.396276
1.000424,10,239.403784
1.068436,10,239.409899
1.156033,10,239.416061
1.209211,10,239.422029
1.127643,10,239.423024
1.254117,10,239.428903
1.249996,10,239.439046
0.949624,10,239.439046
1.09229,10,239.439046
1.101646,10,239.454956
1.129399,10,239.454956
1.153404,10,239.454956
1.230004,10,239.470933
1.226142,10,239.470933
1.766038,10,239.486982
1.506551,10,239.486982
1.299448,10,239.486982
1.227077,10,239.502827
1.18477,10,239.502827
1.247286,10,239.502827
1.431889,10,239.518942
1.426217,10,239.529366
2.113539,10,239.535129
1.233218,10,239.535129
1.126795,10,239.535129
1.183811,10,239.555077
1.15737,10,239.56161
1.523147,10,239.567604
1.102881,10,239.573049
1.178698,10,239.573049
1.155814,10,239.573049
1.695176,10,239.588794
1.529959,10,239.588794
1.240987,10,239.588794
1.183603,10,239.604983
1.979918,10,239.604983
1.071291,10,239.620875
1.196765,10,239.620875
1.300882,10,239.629622
1.11903,10,239.63665
1.411142,10,239.63665
0.974313,10,239.63665
1.106399,10,239.652861
1.166524,10,239.652861
1.242447,10,239.669103
1.106092,10,239.669103
1.181248,10,239.669103
1.17942,10,239.684925
0.992751,10,239.684925
1.161803,10,239.684925
1.02059,10,239.700715
1.225913,10,239.700715
1.120182,10,239.716552
1.061131,10,239.716552
1.70286,10,239.729997
1.093078,10,239.732649
1.041411,10,239.732649
1.200321,10,239.732649
1.739964,10,239.748493
1.206395,10,239.748493
1.613331,10,239.764655
1.178944,10,239.764655
1.137857,10,239.764655
1.314796,10,239.780585
0.896008,10,239.780585
1.135907,10,239.780585
1.227816,10,239.796469
2.150307,10,239.796469
0.999021,10,239.812348
1.172138,10,239.812348
1.156812,10,239.812348
1.249661,10,239.830445
1.263279,10,239.832731
1.155114,10,239.832731
1.497281,10,239.848876
1.228556,10,239.854875
1.140069,10,239.86087
1.121404,10,239.866807
1.189202,10,239.872804
1.837553,10,239.877818
1.420439,10,239.879806
1.495333,10,239.879806
1.103531,10,239.895834
1.175638,10,239.895834
1.127929,10,239.895834
1.197574,10,239.911663
1.132384,10,239.911663
1.091708,10,239.911663
1.005923,10,239.930831
1.494617,10,239.930831
0.950631,10,239.943425
1.033638,10,239.943425
2.126458,10,239.943425
1.25687,10,239.959265
1.202373,10,239.959265
0.763422,10,239.959265
1.770342,10,239.975084
1.222156,10,239.975084
1.181274,10,239.990872
1.192587,10,239.990872
1.504402,10,239.990872
1.205745,10,240.006746
1.128054,10,240.006746
1.22466,10,240.006746
1.412986,10,240.022554
1.199563,10,240.031307
1.192645,10,240.03846
1.250489,10,240.03846
1.473392,10,240.03846
1.111445,10,240.054289
1.216655,10,240.054289
2.051021,10,240.054289
1.181501,10,240.075177
1.227141,10,240.079176
1.060143,10,240.079176
1.01847,10,240.092807
0.933871,10,240.098804
1.186872,10,240.10428
1.165964,10,240.10428
1.075856,10,240.10428
1.261775,10,240.120013
1.442866,10,240.120013
1.24799,10,240.131695
0.995938,10,240.13587
1.088796,10,240.13587
1.170378,10,240.151656
1.089521,10,240.151656
1.854131,10,240.151656
1.220847,10,240.167709
1.112353,10,240.167709
1.189425,10,240.167709
1.104169,10,240.183523
1.238381,10,240.183523
1.247854,10,240.199339
2.233138,10,240.199339
1.106314,10,240.199339
0.931545,10,240.215211
1.788141,10,240.215211
1.428012,10,240.215211
1.019405,10,240.231735
1.154381,10,240.231735
1.390492,10,240.246883
1.765569,10,240.246883
1.105329,10,240.246883
1.610374,10,240.262709
1.085825,10,240.262709
1.139333,10,240.262709
1.170463,10,240.278524
1.080354,10,240.278524
1.193924,10,240.294395
1.127879,10,240.294395
1.326255,10,240.294395
2.339571,10,240.310236
1.80341,10,240.310236
1.142888,10,240.310236
2.056905,10,240.331913
1.177744,10,240.331913
1.039391,10,240.344597
1.170287,10,240.351596
1.000927,10,240.357592
1.143514,10,240.363684
1.792578,10,240.370692
1.054236,10,240.376688
1.021836,10,240.376688
0.850743,10,240.376688
1.490497,10,240.392721
1.414441,10,240.392721
1.222499,10,240.392721
1.105117,10,240.408523
1.143946,10,240.408523
1.073549,10,240.424341
1.147717,10,240.424341
1.351479,10,240.432019
1.082844,10,240.440189
1.097341,10,240.440189
1.146255,10,240.440189
1.146933,10,240.456331
1.010609,10,240.456331
1.632978,10,240.472379
2.219064,10,240.472379
1.651549,10,240.472379
1.789054,10,240.488201
1.054998,10,240.488201
1.067676,10,240.504019
1.467984,10,240.504019
1.209717,10,240.504019
1.101941,10,240.522261
1.626612,10,240.528306
0.958518,10,240.534351
1.180542,10,240.540159
1.198275,10,240.545499
1.19899,10,240.552425
1.071079,10,240.553573
1.220862,10,240.553573
0.870726,10,240.568239
0.846161,10,240.568239
1.149832,10,240.568239
1.986576,10,240.584195
0.944166,10,240.584195
1.283889,10,240.60135
1.537034,10,242.180021
1.217399,10,242.191709
1.537401,10,242.199816
1.216996,10,242.205813
0.91768,10,242.21216
1.246524,10,242.218163
1.232038,10,242.22429
1.214613,10,242.225292
1.14276,10,242.23479
1.301771,10,242.241457
1.06922,10,242.241457
1.194399,10,242.241457
1.2397,10,242.260075
1.200047,10,242.273331
1.029612,10,242.273331
1.166766,10,242.289083
0.8197,10,242.289083
1.300557,10,242.289083
1.37041,10,242.30484
1.758643,10,242.30484
1.478214,10,242.30484
1.219272,10,242.326998
1.218405,10,242.333087
1.319288,10,242.338794
1.022317,10,242.344775
1.437069,10,242.350679
1.782966,10,242.35678
1.213695,10,242.364119
0.966151,10,242.37002
1.735316,10,242.376111
1.091966,10,242.376111
0.998408,10,242.376111
1.175215,10,242.391916
1.011501,10,242.391916
1.158219,10,242.391916
1.483181,10,242.407772
1.197355,10,242.407772
1.253499,10,242.423548
1.497984,10,242.423548
1.004659,10,242.435277
1.217038,10,242.439387
1.227901,10,242.439387
1.1339,10,242.455192
1.808489,10,242.455192
1.512331,10,242.455192
1.450803,10,242.470958
1.419567,10,242.470958
1.228453,10,242.470958
1.226545,10,242.487022
1.092637,10,242.487022
1.14176,10,242.503088
1.021147,10,242.503088
1.104686,10,242.503088
1.3531,10,242.518988
1.16676,10,242.518988
1.493548,10,242.534786
1.548466,10,242.535384
0.877648,10,242.535384
1.103673,10,242.550898
1.171854,10,242.550898
1.137874,10,242.550898
1.553015,10,242.566747
1.166549,10,242.566747
2.567753,10,242.582548
1.074916,10,242.582548
1.370178,10,242.582548
1.484882,10,242.598631
1.305081,10,242.598631
1.207879,10,242.598631
1.16415,10,242.614451
1.190809,10,242.626852
1.621787,10,242.6313
0.934439,10,242.635686
1.247959,10,242.635686
1.131887,10,242.646252
1.252609,10,242.646252
1.23195,10,242.662095
1.131431,10,242.670358
1.274129,10,242.672365
1.404569,10,242.677918
1.267755,10,242.677918
1.109859,10,242.693682
1.221824,10,242.693682
1.759719,10,242.693682
1.345154,10,242.70965
1.080346,10,242.70965
0.83923,10,242.725794
1.130394,10,242.732482
1.052651,10,242.738181
0.703619,10,242.744359
1.340214,10,242.75036
1.137519,10,242.75636
1.185609,10,242.759806
1.113804,10,242.759806
1.83353,10,242.759806
0.943374,10,242.775088
1.164926,10,242.775088
1.225917,10,242.790883
1.134519,10,242.790883
1.166366,10,242.790883
1.074919,10,242.806661
1.283473,10,242.806661
1.041828,10,242.823307
1.217893,10,242.826217
1.217606,10,242.836348
1.220635,10,242.84146
1.979649,10,242.848273
1.196808,10,242.854278
1.512578,10,242.860091
1.181871,10,242.866247
0.924269,10,242.872249
0.72464,10,242.877249
1.107838,10,242.877249
1.134799,10,242.877249
1.474384,10,242.893021
1.329238,10,242.893021
1.275509,10,242.908832
1.089052,10,242.908832
1.174785,10,242.908832
1.696774,10,242.924937
1.560234,10,242.924937
1.387059,10,242.936577
0.814769,10,242.940705
1.50656,10,242.940705
1.069349,10,242.956474
1.728622,10,242.956474
1.161084,10,242.956474
1.170403,10,242.97224
1.13878,10,242.97224
1.255648,10,242.988019
1.249074,10,242.988019
1.809158,10,242.988019
1.258008,10,243.003778
1.090851,10,243.003778
1.231382,10,243.003778
1.053295,10,243.019592
1.024135,10,243.019592
1.095064,10,243.036946
1.099399,10,243.036946
1.171161,10,243.036946
1.399541,10,243.051554
1.540841,10,243.051554
1.108005,10,243.067307
1.167796,10,243.067307
1.250754,10,243.067307
1.203262,10,243.083087
2.06014,10,243.083087
0.991057,10,243.083087
1.003183,10,243.098907
1.214082,10,243.098907
1.279183,10,243.114694
1.057311,10,243.114694
1.031309,10,243.114694
1.408869,10,243.130477
1.186755,10,243.13717
1.106833,10,243.13717
1.175592,10,243.146278
0.844733,10,243.146278
1.133139,10,243.162345
1.226483,10,243.162345
1.329816,10,243.162345
1.158468,10,243.178103
0.94724,10,243.178103
1.229175,10,243.193871
1.081965,10,243.193871
0.945929,10,243.193871
1.190872,10,243.20963
0.818689,10,243.20963
1.441609,10,243.20963
0.891206,10,243.22543
1.202325,10,243.22543
1.213997,10,243.241219
1.161141,10,243.241219
1.205743,10,243.241219
1.145613,10,243.260166
1.142483,10,243.260166
1.179378,10,243.260166
1.384255,10,243.278634
1.176182,10,243.284624
1.870895,10,243.29063
1.849081,10,243.291174
1.439934,10,243.291174
0.941456,10,243.306504
1.486498,10,243.379364
1.571396,10,243.379364
1.222758,10,243.397029
1.473246,10,243.398034
1.108409,10,243.408958
1.74844,10,243.409569
2.095887,10,243.409569
1.10628,10,243.426373
1.080548,10,243.426373
1.266019,10,243.442147
1.377341,10,243.449145
1.230718,10,243.455146
1.018727,10,243.462183
0.763205,10,243.468184
1.335248,10,243.47418
1.058806,10,243.475183
1.729405,10,243.475183
1.438124,10,243.490988
1.186194,10,243.490988
1.166893,10,243.490988
1.089246,10,243.506708
1.063296,10,243.506708
2.074353,10,245.187076
0.980639,10,245.203184
1.133106,10,245.203184
1.048056,10,245.218992
1.029737,10,245.218992
1.134117,10,245.218992
1.099017,10,245.234879
1.194693,10,245.241037
1.246015,10,245.250677
1.016829,10,245.250677
1.267433,10,245.250677
1.282543,10,245.266507
1.270906,10,245.266507
1.421152,10,245.266507
2.078103,10,245.282387
1.697937,10,245.282387
1.281835,10,245.298237
1.140235,10,245.298237
1.401284,10,245.298237
1.427667,10,245.317881
1.223533,10,245.318294
1.788257,10,245.318294
1.095908,10,245.335972
1.190991,10,245.341307
1.163277,10,245.348208
1.489514,10,245.354364
1.055939,10,245.36043
1.206753,10,245.36543
0.990834,10,245.36543
1.206538,10,245.36543
1.208118,10,245.384299
1.177312,10,245.390483
1.573437,10,245.396479
1.741687,10,245.402539
1.275523,10,245.408593
1.089596,10,245.414545
1.028406,10,245.414545
1.357912,10,245.414545
1.477117,10,245.430715
1.104926,10,245.430715
1.244658,10,245.441491
1.140749,10,245.446666
1.35095,10,245.446666
1.363588,10,245.462559
1.640673,10,245.462559
1.472739,10,245.462559
1.273821,10,245.478349
1.055187,10,245.478349
1.085296,10,245.478349
1.384508,10,245.494177
1.032363,10,245.494177
1.540366,10,245.509975
1.163159,10,245.509975
2.094222,10,245.509975
1.177917,10,245.526137
1.162129,10,245.526137
1.142033,10,245.526137
1.13008,10,245.541859
1.054967,10,245.541859
1.147129,10,245.557753
1.655455,10,245.557753
1.12472,10,245.557753
1.077641,10,245.573594
1.336268,10,245.573594
1.47434,10,245.573594
1.813408,10,245.589491
1.046225,10,245.589491
1.307807,10,245.605344
1.496153,10,245.605344
1.194924,10,245.605344
1.073281,10,245.621121
1.106097,10,245.621121
1.113942,10,245.621121
1.209149,10,245.64237
1.33829,10,245.64237
1.051265,10,245.653023
1.128941,10,245.653023
1.145436,10,245.653023
0.931873,10,245.668859
1.088652,10,245.668859
1.500564,10,245.668859
1.205026,10,245.68475
1.074169,10,245.68475
1.742341,10,245.70078
1.141819,10,245.70078
1.070158,10,245.70078
0.951081,10,245.716653
1.116788,10,245.716653
1.150677,10,245.716653
1.17828,10,245.732484
0.967602,10,245.742412
0.879143,10,245.748561
1.434894,10,245.748561
1.803817,10,245.748561
1.169118,10,245.764416
1.198592,10,245.764416
1.190707,10,245.764416
1.422157,10,245.780253
1.222526,10,245.780253
1.662668,10,245.796115
1.296617,10,245.796115
0.81371,10,245.796115
1.088352,10,245.811965
1.035208,10,245.811965
1.142799,10,245.811965
1.188091,10,245.831901
1.11667,10,245.831901
1.220112,10,245.842797
1.149276,10,245.846859
1.138515,10,245.846859
1.256177,10,245.862987
1.318776,10,245.869001
1.188311,10,245.874991
1.155152,10,245.881044
1.640634,10,245.887047
1.278581,10,245.893043
1.108669,10,245.896046
1.209342,10,245.896046
1.218647,10,245.896046
1.14509,10,245.916788
1.238753,10,245.92278
1.863806,10,245.928604
1.189614,10,245.934804
1.159978,10,245.940803
1.804707,10,245.945177
1.212161,10,245.951805
1.202576,10,245.958746
1.36993,10,245.960544
1.893602,10,245.960544
1.042216,10,245.976735
1.232482,10,245.976735
1.107363,10,245.976735
1.590827,10,245.992673
1.165977,10,245.992673
0.996912,10,245.992673
1.319609,10,246.008613
1.113819,10,246.008613
1.143118,10,246.024516
1.561586,10,246.024516
1.461185,10,246.024516
1.102341,10,246.043166
1.405482,10,246.043166
1.179306,10,246.043166
1.264607,10,246.05632
1.390313,10,246.05632
1.031866,10,246.072172
1.127367,10,246.072172
1.180761,10,246.072172
1.03658,10,246.088196
1.131797,10,246.088196
1.189312,10,246.088196
1.115928,10,246.104015
1.146131,10,246.104015
1.176697,10,246.120068
1.404762,10,246.120068
1.171634,10,246.120068
1.129918,10,246.135927
1.398829,10,246.14369
1.706184,10,246.14369
1.214474,10,246.151838
1.173563,10,246.151838
2.008024,10,246.167673
1.786934,10,246.167673
0.903544,10,246.167673
1.325951,10,246.183586
1.032573,10,246.183586
1.149291,10,246.183586
1.142212,10,246.199458
1.166827,10,246.199458
1.020104,10,246.215304
1.121992,10,246.215304
1.803325,10,246.215304
1.155357,10,246.231424
1.202496,10,246.231424
1.096017,10,246.243759
1.188191,10,246.247444
1.135481,10,246.247444
1.065506,10,246.263258
1.520593,10,246.263258
1.132291,10,246.263258
1.474397,10,246.279086
1.146244,10,246.279086
1.039264,10,246.279086
1.228441,10,246.29496
1.30805,10,246.29496
1.312371,10,246.310793
1.149969,10,246.310793
1.062523,10,246.310793
1.117431,10,246.328708
1.229908,10,246.328708
1.152147,10,246.328708
1.221386,10,246.344182
2.267786,10,246.344182
1.514244,10,246.344182
1.195775,10,246.36556
1.204524,10,246.379956
1.244998,10,246.388952
1.35801,10,246.393856
1.200034,10,246.393856
1.082441,10,246.409765
2.056639,10,246.409765
1.548594,10,246.409765
1.164364,10,246.425507
1.668106,10,246.425507
0.827948,10,246.425507
1.122897,10,248.226824
1.6698,10,248.226824
1.172036,10,248.242754
0.911564,10,248.247423
1.137783,10,248.247423
1.006785,10,248.258568
0.876514,10,248.258568
1.143352,10,248.274536
1.41705,10,248.280894
1.240504,10,248.286389
1.527128,10,248.290537
1.174581,10,248.290537
1.087469,10,248.290537
1.223283,10,248.30629
1.220187,10,248.30629
1.905007,10,248.324977
1.524805,10,248.325315
1.082846,10,248.337579
1.142674,10,248.34478
1.181687,10,248.35049
1.179118,10,248.356901
1.979784,10,248.362851
1.225505,10,248.36898
1.547602,10,248.369896
1.26969,10,248.369896
1.15169,10,248.386139
1.043686,10,248.38815
0.828542,10,248.38815
1.12093,10,248.401972
0.929509,10,248.401972
1.231357,10,248.417841
0.814897,10,248.423877
0.988593,10,248.427894
1.000793,10,248.433858
1.052061,10,248.433858
1.645517,10,248.447763
1.000713,10,248.449628
1.216387,10,248.449628
1.154693,10,248.465501
1.087861,10,248.465501
1.141247,10,248.465501
1.150859,10,248.481363
1.09578,10,248.481363
1.012289,10,248.481363
1.151019,10,248.497158
1.195339,10,248.497158
1.158349,10,248.513033
0.88734,10,248.513033
1.00078,10,248.513033
1.213333,10,248.528947
1.189093,10,248.528947
1.506507,10,248.528947
1.037441,10,248.547939
1.495687,10,248.547939
1.226565,10,248.561476
1.149734,10,248.567698
0.950742,10,248.570668
0.975564,10,248.57932
1.521613,10,248.586319
1.819909,10,248.591316
1.769282,10,248.594802
1.21843,10,248.594802
1.25259,10,248.594802
1.714481,10,248.610522
1.079024,10,248.610522
1.128198,10,248.626339
1.223839,10,248.626339
1.441955,10,248.626339
1.817925,10,248.642455
1.148968,10,248.648028
1.218659,10,248.648028
1.232593,10,248.65868
1.327184,10,248.65868
1.572801,10,248.674535
1.863249,10,248.674535
1.187201,10,248.674535
1.215689,10,248.690576
1.197054,10,248.690576
1.451116,10,248.690576
1.653992,10,248.706719
1.360831,10,248.706719
1.374688,10,248.722591
1.236969,10,248.722591
1.164776,10,248.722591
1.700999,10,248.738429
1.26122,10,248.748173
2.085165,10,248.748173
1.454655,10,248.754626
0.978181,10,248.754626
1.234688,10,248.770452
0.937479,10,248.770452
1.239841,10,248.770452
1.196115,10,248.786501
1.370884,10,248.786501
0.901384,10,248.786501
1.212632,10,248.802348
1.328495,10,248.802348
1.535644,10,248.820441
1.174942,10,248.822625
1.374902,10,248.837829
1.20168,10,248.844833
1.428552,10,248.85059
1.049128,10,248.856809
1.740574,10,248.862799
1.497848,10,248.868815
1.223916,10,248.868815
1.211812,10,248.88053
1.890791,10,248.885391
2.029647,10,248.885391
1.670179,10,248.885391
0.916041,10,248.904047
1.207306,10,248.908078
1.105539,10,248.917013
1.536562,10,248.917013
1.14182,10,248.917013
1.160135,10,248.93288
1.245179,10,248.93288
1.254979,10,248.93288
1.070388,10,248.948597
1.497226,10,248.948597
1.599231,10,248.964468
1.744605,10,248.964468
1.186062,10,248.964468
1.411952,10,248.980254
1.194705,10,248.980254
1.118477,10,248.980254
1.140415,10,248.996429
0.682915,10,248.996429
1.118461,10,249.012427
1.188951,10,249.012427
1.109537,10,249.012427
1.242542,10,249.028594
1.179443,10,249.028594
1.146361,10,249.044451
1.285373,10,249.048568
1.223967,10,249.056564
1.075217,10,249.062277
1.716083,10,249.068321
1.002826,10,249.068321
1.103863,10,249.081993
1.188675,10,249.085538
1.452223,10,249.085538
1.440891,10,249.100428
1.524132,10,249.106452
1.242945,10,249.112441
1.071017,10,249.113939
1.172305,10,249.113939
1.128185,10,249.129371
1.160525,10,249.129371
1.513223,10,249.129371
1.36224,10,249.148576
1.120971,10,249.148576
0.981336,10,249.161232
2.209491,10,249.161232
2.055768,10,249.161232
1.196928,10,249.177176
1.079768,10,249.177176
1.339644,10,249.177176
1.827244,10,249.19305
0.981948,10,249.19305
1.165626,10,249.208962
1.12489,10,249.208962
1.202911,10,249.208962
1.195873,10,249.227049
1.014432,10,249.233334
1.315927,10,249.239455
1.290638,10,249.245458
1.239949,10,249.251374
1.13911,10,249.257377
0.998672,10,249.263373
1.151534,10,249.264251
0.858693,10,249.264251
1.030753,10,249.279477
1.227777,10,249.279477
1.014897,10,249.279477
1.652476,10,249.295532
1.180646,10,249.295532
1.192524,10,249.311328
1.237814,10,249.311328
1.462714,10,249.311328
1.502908,10,249.329109
1.2123,10,249.331897
1.273467,10,249.331897
1.688376,10,249.3475
1.213181,10,249.349783
1.099828,10,249.349783
1.155278,10,249.366076
1.228379,10,249.372069
1.387239,10,249.378084
1.012127,10,249.383256
1.166665,10,249.390256
1.648127,10,249.39619
1.073044,10,249.398255
1.200136,10,249.398255
1.212255,10,249.414256
1.162865,10,249.414256
1.161697,10,249.414256
1.508423,10,249.430053
1.26498,10,249.430053
1.11938,10,249.445907
1.246522,10,249.450144
0.874359,10,249.450144
2.107902,10,249.461818
1.191157,10,249.461818
0.958206,10,249.477711
1.194812,10,251.446931
1.20897,10,251.453561
1.197062,10,251.453561
1.220795,10,251.464716
1.166088,10,251.470748
0.929451,10,251.472756
1.119084,10,251.480578
1.461767,10,251.480578
1.241316,10,251.495871
2.173832,10,251.500673
1.760815,10,251.50618
1.431946,10,251.51033
0.982363,10,251.51033
1.267263,10,251.526193
0.671347,10,251.526193
1.301203,10,251.526193
0.983139,10,251.542084
1.217765,10,251.542084
1.042272,10,251.553773
1.197609,10,251.557976
1.290691,10,251.557976
1.263937,10,251.573754
1.137348,10,251.573754
1.143454,10,251.585519
1.74676,10,251.591551
1.391765,10,251.591551
1.309156,10,251.605398
1.202326,10,251.605398
1.397233,10,251.605398
1.215036,10,251.621279
1.057685,10,251.628789
1.156067,10,251.636081
1.959354,10,251.637131
1.544107,10,251.637131
1.221435,10,251.654111
1.209043,10,251.660139
1.47715,10,251.660139
1.059724,10,251.669069
0.931188,10,251.669069
1.078034,10,251.684926
1.135175,10,251.684926
1.258693,10,251.684926
1.266058,10,251.700827
1.475681,10,251.700827
1.461911,10,251.700827
1.225776,10,251.716798
1.75225,10,251.716798
1.178812,10,251.732617
1.235548,10,251.732617
1.503295,10,251.744329
1.262028,10,251.750548
1.152026,10,251.756318
1.468607,10,251.762339
2.113603,10,251.768337
0.974159,10,251.774348
1.136515,10,251.775689
1.248471,10,251.775689
1.194613,10,251.793032
1.214698,10,251.797806
1.097296,10,251.803266
2.03601,10,251.807403
1.239284,10,251.807403
1.188741,10,251.823351
0.907424,10,251.827651
1.19561,10,251.827651
1.148409,10,251.827651
1.25742,10,251.847409
1.227137,10,251.853403
1.17687,10,251.859187
1.052575,10,251.865538
1.269628,10,251.871537
1.442788,10,251.875553
1.986788,10,251.875553
1.120655,10,251.875553
1.17207,10,251.891575
1.168286,10,251.891575
1.394506,10,251.907405
1.541414,10,251.907405
1.225931,10,251.907405
1.223438,10,251.923204
1.300125,10,251.923204
1.178934,10,251.923204
1.216597,10,251.93903
1.311811,10,251.93903
1.12849,10,251.954807
1.097676,10,251.954807
0.992671,10,251.954807
1.213489,10,251.970819
1.031331,10,251.970819
1.186086,10,251.970819
1.183916,10,251.986696
1.216493,10,251.986696
1.222225,10,252.002737
1.117561,10,252.002737
1.99863,10,252.002737
1.226121,10,252.018631
1.210214,10,252.018631
1.004307,10,252.018631
1.262292,10,252.034494
1.139258,10,252.034494
1.201919,10,252.050571
1.125849,10,252.055287
1.194206,10,252.055287
0.839091,10,252.066438
1.4673,10,252.066438
1.06653,10,252.066438
1.225971,10,252.082622
1.406475,10,252.082622
1.712889,10,252.098662
2.037139,10,252.098662
1.149939,10,252.098662
1.270469,10,252.114724
1.185291,10,252.114724
1.394989,10,252.114724
1.268302,10,252.130759
1.112628,10,252.130759
1.139038,10,252.146762
1.174223,10,252.146762
0.922404,10,252.155643
1.206483,10,252.162831
1.341624,10,252.162831
1.798951,10,252.178874
1.964546,10,252.178874
1.139139,10,252.178874
1.895716,10,252.194948
0.741704,10,252.194948
1.140493,10,252.194948
1.815739,10,252.210827
1.058618,10,252.210827
1.072357,10,252.226691
1.029933,10,252.226691
1.219279,10,252.226691
1.11685,10,252.24253
1.060285,10,252.24253
1.173,10,252.255776
1.02857,10,252.258428
0.93823,10,252.258428
1.160491,10,252.275282
1.442591,10,252.276423
1.13385,10,252.276423
1.282764,10,252.293853
2.040909,10,252.299846
1.135634,10,252.305849
1.220636,10,252.308187
1.357039,10,252.308187
1.123341,10,252.324053
1.194652,10,252.327817
1.459211,10,252.327817
1.785323,10,252.342697
1.096025,10,252.348699
1.733834,10,252.354706
2.075798,10,252.360727
1.140436,10,252.367255
1.217399,10,252.372592
1.135514,10,252.376426
1.098581,10,252.376426
1.214434,10,252.376426
1.103697,10,252.392347
1.107173,10,252.392347
1.467254,10,252.408161
1.277722,10,252.408161
1.387264,10,252.408161
1.331141,10,252.423985
1.052233,10,252.423985
1.218569,10,252.440054
1.534736,10,252.440054
2.076752,10,252.440054
1.522685,10,252.45576
1.247766,10,252.45576
1.07458,10,252.45576
0.962772,10,252.471645
1.205317,10,252.471645
1.218835,10,252.487484
1.230791,10,252.487484
1.051859,10,252.487484
1.22428,10,252.50339
1.008564,10,252.50339
1.448225,10,252.50339
1.815899,10,252.519252
1.211899,10,252.519252
1.268344,10,252.535147
1.016314,10,252.535147
0.898548,10,252.535147
0.766747,10,252.551212
1.032398,10,252.55617
1.293946,10,252.567343
1.235682,10,252.567343
1.045696,10,252.567343
1.467494,10,252.583332
0.785298,10,252.583332
1.049401,10,252.583332
1.152382,10,252.599226
1.203877,10,252.599226
1.920348,10,252.615134
1.096698,10,252.615134
1.137895,10,252.615134
1.246082,10,252.630983
0.989398,10,252.630983
1.196749,10,252.630983
0.999844,10,252.646976
1.258467,10,252.656393
1.464839,10,252.663046
0.892142,10,252.663046
1.149685,10,252.663046
1.503793,10,254.515654
1.168212,10,254.531569
1.129604,10,254.531569
1.303101,10,254.547552
1.131616,10,254.558847
1.617565,10,254.563503
1.205674,10,254.563503
1.127974,10,254.563503
1.181906,10,254.57934
1.490379,10,254.57934
1.155538,10,254.595131
1.558844,10,254.595131
1.174939,10,254.595131
1.155658,10,254.611009
1.468468,10,254.611009
0.996106,10,254.626819
0.968415,10,254.626819
1.080657,10,254.626819
1.135461,10,254.642717
1.182233,10,254.642717
1.172687,10,254.642717
1.529269,10,254.659124
1.476776,10,254.659124
0.998481,10,254.674695
1.078892,10,254.680725
1.500387,10,254.685495
1.143572,10,254.694573
1.182851,10,254.700592
1.18395,10,254.706354
1.211577,10,254.710384
1.183631,10,254.719402
1.434544,10,254.722413
1.197511,10,254.722413
1.247281,10,254.722413
1.732744,10,254.743807
1.042763,10,254.743807
1.288559,10,254.755906
1.173785,10,254.763081
1.165428,10,254.769073
1.752062,10,254.775217
1.139103,10,254.781566
1.069687,10,254.787577
1.195089,10,254.78958
0.937494,10,254.795847
1.491013,10,254.80558
1.224039,10,254.808561
1.144861,10,254.808561
1.611508,10,254.821814
1.786115,10,254.828346
1.159602,10,254.839444
1.841233,10,254.841899
0.991509,10,254.841899
1.197211,10,254.857999
1.166559,10,254.864667
1.264716,10,254.870748
1.722579,10,254.877243
1.012498,10,254.883249
1.220761,10,254.889255
1.530824,10,254.889255
1.2101,10,254.889255
1.220518,10,254.905209
1.228258,10,254.905209
0.761192,10,254.905209
1.264975,10,254.92563
1.159608,10,254.93163
1.127734,10,254.937655
1.232219,10,254.944603
1.094758,10,254.950728
1.436218,10,254.955733
1.782451,10,254.960136
1.169613,10,254.960136
1.220525,10,254.97178
1.188285,10,254.97178
0.988912,10,254.97178
1.258767,10,254.987578
1.483706,10,254.987578
1.387228,10,255.003407
1.224031,10,255.003407
1.172073,10,255.003407
1.058227,10,255.019204
1.191986,10,255.019204
1.180097,10,255.035023
1.679248,10,255.035023
1.193051,10,255.035023
1.153228,10,255.05082
1.29344,10,255.05082
1.292743,10,255.06054
1.759689,10,255.066681
1.764318,10,255.066681
1.08016,10,255.082474
1.423811,10,255.082474
1.162816,10,255.082474
1.175127,10,255.09828
1.120356,10,255.09828
1.445698,10,255.114086
1.23386,10,255.114086
1.246506,10,255.114086
1.337365,10,255.129915
1.494648,10,255.138788
1.189172,10,255.143981
1.111947,10,255.146953
1.471792,10,255.146953
1.363831,10,255.161738
1.210213,10,255.161738
1.157285,10,255.161738
1.442842,10,255.177657
1.761846,10,255.177657
1.314777,10,255.193568
1.261549,10,255.193568
1.457169,10,255.193568
1.707073,10,255.209427
1.826241,10,255.209427
1.522373,10,255.209427
1.208158,10,255.22531
1.081134,10,255.22531
1.218941,10,255.2414
1.240555,10,255.2414
1.212282,10,255.2414
1.002128,10,255.260712
1.175864,10,255.260712
1.079744,10,255.273362
1.787636,10,255.273362
0.849177,10,255.273362
0.89699,10,255.289388
1.784503,10,255.289388
1.190903,10,255.289388
2.06901,10,255.305276
1.2086,10,255.305276
